From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_Point_Count,To_GRID_ID,To_AnalysisArea,Total_Kilometers
1523,14320,2,,5299,-9.01251108,33.06826386,2,CM-177,21.650635,1.79225604
1524,38452,1,,957,-5.07216563,38.45411264,1,HU-91,21.65063506,2.06322528
1524,38450,2,,957,-5.07216563,38.45411264,1,HS-91,21.65063499,2.08257009
1525,61776,1,,4013,-1.37113278,34.08894328,1,DM-7,21.65063561,7.04433643
1525,61499,2,,4013,-1.37113278,34.08894328,5,DO-8,21.65063526,10.64410991
1526,55312,1,,5807,-2.28716304,32.2692079,8,BR-30,21.65063513,1.11091138
1526,55589,2,,5807,-2.28716304,32.2692079,4,BP-29,21.65063535,3.88724085
1527,49861,1,,4281,-3.2096264,37.31099488,12,GQ-50,21.6506351,0.15051469
1527,49860,2,,4281,-3.2096264,37.31099488,2,GP-50,21.65063561,0.65328955
1528,38466,1,,2522,-4.94326856,38.9151238,6,II-91,21.65063542,18.15205809
1528,38183,2,,2522,-4.94326856,38.9151238,4,IE-92,21.65063544,18.44926118
1529,27030,2,,164,-6.88847192,39.16116991,184,IL-132,21.65063514,0.82053894
1530,14901,1,,8448,-8.97363243,33.95744757,2,DJ-175,21.6506353,9.37992726
1530,15181,2,,8448,-8.97363243,33.95744757,48,DK-174,21.6506355,13.6005243
1531,21641,1,,5115,-7.79888156,35.77168396,8,FB-151,21.65063515,2.76433437
1531,21920,2,,5115,-7.79888156,35.77168396,80,FB-150,21.65063514,5.56553171
1532,27312,2,,9218,-6.91784119,39.2584923,571,IO-131,21.65063535,1.20630881
1533,27644,1,,5592,-6.81396173,30.48862272,2,W-129,21.65063484,2.2918317
1533,27922,2,,5592,-6.81396173,30.48862272,6,V-128,21.65063478,9.85930122
1534,18561,2,,6530,-8.28305797,35.30968651,288,EQ-162,21.65063536,0.12866618
1535,22366,1,,2821,-7.68054399,31.56242414,2,AT-148,21.65063536,22.14200117
1535,20699,2,,2821,-7.68054399,31.56242414,158,BA-154,21.65063544,26.36909261
1536,56686,1,,3768,-2.19332817,31.44265682,1,AW-25,21.6506352,7.95653743
1536,56408,2,,3768,-2.19332817,31.44265682,1,AX-26,21.65063509,8.50705971
1537,60653,1,,3647,-1.33529132,33.80023881,7,DF-11,21.65063565,10.87908248
1537,60652,2,,3647,-1.33529132,33.80023881,3,DE-11,21.65063515,12.42733268
1538,50321,1,,8356,-3.24066641,33.42970479,14,CW-48,21.65063517,10.53044163
1538,50037,2,,8356,-3.24066641,33.42970479,11,CR-49,21.65063511,13.44809919
1539,21113,2,,7624,-7.95496093,36.86502889,23,GF-153,21.65063521,6.9831005
1540,5850,1,,2266,-10.361872,40.10191714,6,JJ-208,21.65063526,1.4664799
1540,6407,2,,2266,-10.361872,40.10191714,10,JI-206,21.65063524,5.37244145
1541,39748,1,,1142,-4.87950297,34.63683273,2,DZ-86,21.65063528,1.8214855
1541,39470,2,,1142,-4.87950297,34.63683273,1,EA-87,21.65063565,2.21980141
1542,22486,2,,2678,-7.68051099,36.03971887,8,FJ-148,21.65063523,1.13719437
1543,4911,1,,6577,-10.56023238,36.23842883,3,FL-211,21.65063558,11.49862698
1543,5190,2,,6577,-10.56023238,36.23842883,24,FL-210,21.65063548,14.14020982
1544,43945,1,,5751,-4.10882932,35.18653507,3,EL-71,21.65063557,8.89916472
1544,44510,2,,5751,-4.10882932,35.18653507,14,ES-69,21.65063526,17.69567188
1545,31686,2,,4129,-6.17269745,35.73670224,953,FC-115,21.65063527,0.16026079
1546,36487,2,,6667,-5.44618432,38.03562776,49,HI-98,21.65063508,2.12818762
1547,36808,2,,1898,-5.24617586,39.78151784,5,IY-97,21.65063539,14.97633433
1548,48746,2,,5999,-3.37239439,37.34017235,47,GR-54,21.65063542,0.24433985
1549,28343,1,,2308,-6.74382246,36.09174818,1,FH-127,21.65063563,12.9355126
1549,27229,2,,2308,-6.74382246,36.09174818,5,FJ-131,21.65063513,13.10408305
1550,20420,1,,1856,-8.01737594,31.60421156,102,BA-155,21.6506358,1.16391264
1550,20421,2,,1856,-8.01737594,31.60421156,2,BB-155,21.65063535,5.16757965
1551,3584,1,,6964,-10.66316159,38.75215056,70,IB-216,21.65063495,6.1852324
1551,4421,2,,6964,-10.66316159,38.75215056,2,IB-213,21.65063481,6.97920665
1552,28136,2,,1103,-6.72038427,38.7375537,9,IB-128,21.65063544,2.03744693
1553,3325,2,,2286,-10.81824809,39.52731181,1,IV-217,21.6506351,6.56356918
1554,27829,2,,486,-6.81428683,37.68486362,105,GZ-129,21.65063492,0.69946613
1555,16525,1,,7254,-8.84824153,32.28190774,4,BL-169,21.65063534,35.79643617
1555,16804,2,,7254,-8.84824153,32.28190774,5,BL-168,21.65063511,39.48141756
1556,23195,1,,6335,-7.87267,30.79676532,38,AL-145,21.65063501,44.79681885
1556,23463,2,,6335,-7.87267,30.79676532,2,AA-144,21.65063543,45.51544655
1557,18281,2,,6227,-8.29951713,35.28402641,6,EP-163,21.6506351,1.76341312
1558,10433,2,,6974,-9.57529852,33.77272671,19,DF-191,21.65063519,5.2109003
1559,43397,2,,2637,-4.23043416,35.42795971,11,EV-73,21.65063553,4.48968559
1560,28343,1,,2053,-6.58490526,36.07362158,1,FH-127,21.65063563,14.94308135
1560,28900,2,,2053,-6.58490526,36.07362158,2,FG-125,21.6506355,14.94959049
1561,27870,2,,9387,-6.82302835,39.31090708,1394,IO-129,21.65063557,1.09323495
1562,32894,1,,4483,-5.87369581,39.29160454,8,IQ-111,21.65063518,11.89595495
1562,32332,2,,4483,-5.87369581,39.29160454,4,IM-113,21.65063556,22.18100068
1563,36403,1,,3563,-5.32371973,34.51856191,3,EC-98,21.65063541,24.24118322
1563,38077,2,,3563,-5.32371973,34.51856191,27,EC-92,21.65063538,30.18365317
1564,40874,1,,2715,-4.64816611,35.04096917,6,EJ-82,21.65063545,0.09667214
1564,40876,2,,2715,-4.64816611,35.04096917,1,EL-82,21.65063554,3.70474593
1565,50259,1,,2125,-3.10172319,31.08703039,1,AM-48,21.65063522,1.94595254
1565,50820,2,,2125,-3.10172319,31.08703039,20,AP-46,21.65063552,12.75195203
1566,58700,1,,2133,-1.87524782,33.70188288,19,DF-18,21.65063531,18.22036907
1566,57305,2,,2133,-1.87524782,33.70188288,1,DF-23,21.65063532,18.45569542
1567,1529,1,,3730,-11.05009815,34.75485723,9,ED-223,21.65063515,0.2867723
1567,1530,2,,3730,-11.05009815,34.75485723,5,EE-223,21.65063529,5.2174703
1568,7386,1,,6250,-9.95760405,34.61850377,20,EB-202,21.65063563,15.19237489
1568,11852,2,,6250,-9.95760405,34.61850377,60,ED-186,21.65063503,64.6452823
1569,31714,2,,4591,-6.26506187,36.86317944,1,GE-115,21.65063528,7.45577968
1570,11552,2,,5315,-9.40840202,33.91705806,3,DI-187,21.65063521,3.18495274
1571,54239,1,,2030,-2.52694107,34.05992141,15,DI-34,21.65063528,7.40761767
1571,53407,2,,2030,-2.52694107,34.05992141,3,DN-37,21.65063479,13.02232666
1572,31735,1,,4329,-5.99260071,37.75380986,2,GZ-115,21.6506353,16.63910915
1572,32013,2,,4329,-5.99260071,37.75380986,37,GY-114,21.65063525,16.96457449
1573,50820,1,,2498,-3.04294002,31.37638472,20,AP-46,21.65063552,16.3774429
1573,51937,2,,2498,-3.04294002,31.37638472,1,AQ-42,21.65063514,21.26840843
1574,32894,1,,5942,-5.87352172,39.25879862,8,IQ-111,21.65063518,14.03426526
1574,32332,2,,5942,-5.87352172,39.25879862,4,IM-113,21.65063556,21.05834068
1575,51169,1,,4190,-2.95146277,33.9164792,2,DH-45,21.65063535,1.24584833
1575,51727,2,,4190,-2.95146277,33.9164792,13,DH-43,21.65063515,3.75909159
1576,46192,1,,6416,-3.87130112,35.6513806,3,FA-63,21.65063532,3.56616716
1576,45635,2,,6416,-3.87130112,35.6513806,1,FB-65,21.65063528,5.35788349
1577,52509,1,,5218,-2.75504575,31.87910588,1,BE-40,21.65063562,7.71966968
1577,52234,2,,5218,-2.75504575,31.87910588,1,BI-41,21.65063522,7.90640211
1578,38763,1,,7174,-4.95460017,39.78724266,13,JA-90,21.6506352,7.79352348
1578,38483,2,,7174,-4.95460017,39.78724266,21,IZ-91,21.65063537,12.3010268
1579,16804,1,,4523,-8.25249518,31.9890127,5,BL-168,21.65063511,30.82730722
1579,17926,2,,4523,-8.25249518,31.9890127,4,BR-164,21.65063492,31.51131705
1580,60596,1,,9176,-1.46184565,31.68683249,4,BA-11,21.65063525,3.01305141
1580,60599,2,,9176,-1.46184565,31.68683249,8,BD-11,21.65063515,4.63215831
1581,16804,1,,3391,-8.37481226,31.97821257,5,BL-168,21.65063511,17.82686082
1581,16525,2,,3391,-8.37481226,31.97821257,4,BL-169,21.65063534,22.65585158
1582,17537,1,,8550,-8.3924407,38.94694543,2,IE-166,21.65063524,8.06124022
1582,16980,2,,8550,-8.3924407,38.94694543,1,IF-168,21.65063516,14.84616887
1583,14922,2,,4444,-8.84833417,34.82286001,5,EE-175,21.65063497,2.58322915
1584,43928,1,,4472,-3.99672779,34.54161778,1,DU-71,21.65063553,20.94494281
1584,43653,2,,4472,-3.99672779,34.54161778,4,DY-72,21.65063549,23.60114882
1585,47898,2,,3510,-3.56804615,36.94879267,6,GG-57,21.65063538,0.35341554
1586,48379,2,,3185,-3.62204473,33.81445732,1,DH-55,21.65063502,21.19739003
1587,27964,1,,3377,-6.74276626,32.48257163,8,BL-128,21.65063561,45.10288294
1587,34957,2,,3377,-6.74276626,32.48257163,46,CD-103,21.6506351,126.23775413
1588,46101,1,,7853,-3.8086631,32.226387,15,BN-63,21.65063512,7.13683433
1588,46100,2,,7853,-3.8086631,32.226387,1,BM-63,21.65063532,11.46680921
1589,29258,2,,522,-6.53835677,38.99084845,2,IH-124,21.65063541,0.17736612
1590,59759,1,,4463,-1.55663082,31.64423642,3,BA-14,21.65063518,2.88652622
1590,60037,2,,4463,-1.55663082,31.64423642,3,AZ-13,21.65063551,3.20838995
1591,35792,1,,5560,-5.50562316,32.49357731,9,CB-100,21.65063529,17.96776556
1591,34957,2,,5560,-5.50562316,32.49357731,46,CD-103,21.6506351,28.57988883
1592,25322,1,,2236,-7.2526229,37.73266018,2,HD-138,21.65063527,10.88636202
1592,25323,2,,2236,-7.2526229,37.73266018,2,HE-138,21.65063551,13.71102169
1593,39342,2,,7471,-4.88170111,29.64791061,131,C-87,21.65063507,1.27404461
1594,33103,1,,1110,-5.9565569,36.69484163,6,FY-110,21.65063534,5.28253757
1594,32547,2,,1110,-5.9565569,36.69484163,3,GA-112,21.65063512,6.6499026
1595,52810,1,,3651,-2.76381459,32.60412682,1,CA-39,21.65063531,3.01079247
1595,53087,2,,3651,-2.76381459,32.60412682,2,BY-38,21.65063555,6.1527273
1596,30450,1,,6149,-6.48437835,31.11691049,155,AM-119,21.65063523,12.49014597
1596,28778,2,,6149,-6.48437835,31.11691049,4,AO-125,21.65063572,13.21145813
1597,46517,2,,9133,-3.822062,37.46193002,1,GU-62,21.65063529,2.56578547
1598,11552,1,,5924,-9.46468646,33.94886953,3,DI-187,21.65063521,0.42237316
1598,11551,2,,5924,-9.46468646,33.94886953,2,DH-187,21.65063527,3.39695661
1599,19992,2,,7706,-8.08804503,36.68109653,1,GA-157,21.65063485,0.42280152
1600,51117,2,,1584,-3.00513869,31.92480737,3,BH-45,21.65063529,0.55436356
1601,1532,1,,5717,-11.2172008,34.9780983,2,EG-223,21.65063507,15.14212682
1601,972,2,,5717,-11.2172008,34.9780983,2,EE-225,21.6506351,15.26294633
1602,15505,1,,9029,-8.82062732,36.25205183,33,FD-173,21.65063523,46.48709354
1602,16365,2,,9029,-8.82062732,36.25205183,18,GA-170,21.650635,50.20456735
1603,23195,1,,6332,-7.87274027,30.79650075,38,AL-145,21.65063501,44.81896252
1603,23463,2,,6332,-7.87274027,30.79650075,2,AA-144,21.65063543,45.50906571
1604,18283,1,,7361,-8.31664188,35.55187132,2,ER-163,21.65063558,21.14721358
1604,18562,2,,7361,-8.31664188,35.55187132,5,ER-162,21.65063534,21.45535261
1605,12130,2,,8050,-9.33499533,34.76436592,117,EC-185,21.65063553,0.01742668
1606,28411,1,,1460,-6.89766281,38.55779089,4,HX-127,21.650635,20.76330621
1606,28413,2,,1460,-6.89766281,38.55779089,4,HZ-127,21.65063521,24.42931896
1607,14887,2,,930,-8.90579053,33.45594125,93,CV-175,21.65063527,1.35388148
1608,54212,2,,344,-2.50198108,32.88888319,306,CH-34,21.65063489,1.13657469
1609,2457,1,,8214,-11.03962378,37.18490765,15,HQ-220,21.6506352,127.49719776
1609,4911,2,,8214,-11.03962378,37.18490765,3,FL-211,21.65063558,127.76856654
1610,27868,2,,186,-6.81983195,39.23836386,1328,IM-129,21.65063528,1.45844269
1611,6688,2,,1079,-10.275122,40.1863727,15,JK-205,21.65063527,0.82973198
1612,25711,2,,8092,-7.25579493,31.3992584,7,AQ-136,21.65063566,21.60627009
1613,57563,2,,7799,-1.98680854,33.06927159,4,CK-22,21.65063532,1.80570019
1614,24869,1,,8758,-7.15488642,31.06596332,2,AL-139,21.65063538,6.98351125
1614,25710,2,,8758,-7.15488642,31.06596332,2,AP-136,21.65063516,11.99028838
1615,21640,2,,1181,-7.78409646,35.71350847,90,FA-151,21.65063545,1.33261886
1616,41136,1,,4161,-4.80433829,34.22029033,1,DS-81,21.65063518,21.14474161
1616,40858,2,,4161,-4.80433829,34.22029033,1,DT-82,21.65063533,22.605174
1617,20421,2,,484,-7.93794135,31.6274086,2,BB-155,21.65063535,1.02551755
1618,43928,1,,4285,-3.98351567,34.53671491,1,DU-71,21.65063553,21.98134733
1618,43653,2,,4285,-3.98351567,34.53671491,4,DY-72,21.65063549,25.13628503
1619,47230,1,,8299,-3.5717703,32.61084111,1,CA-59,21.65063524,5.57669579
1619,47789,2,,8299,-3.5717703,32.61084111,6,CB-57,21.65063562,6.89466837
1620,27644,1,,8456,-7.04438919,30.55954779,2,W-129,21.65063484,26.57443436
1620,24022,2,,8456,-7.04438919,30.55954779,11,AB-142,21.65063529,34.29490629
1621,40956,1,,4938,-4.63813706,38.19881661,2,HN-82,21.6506354,0.44901372
1621,41235,2,,4938,-4.63813706,38.19881661,4,HN-81,21.65063532,0.79373868
1622,28143,2,,6521,-6.79004378,39.05431585,11,II-128,21.65063524,0.78360501
1623,43683,2,,2759,-4.21602102,35.74168139,174,FC-72,21.65063556,0.10010987
1624,12931,1,,8442,-9.33677564,33.32215616,6,CS-182,21.65063482,11.42450984
1624,11811,2,,8442,-9.33677564,33.32215616,9,CO-186,21.65063523,14.75900174
1625,14901,1,,8667,-8.97733933,33.94897759,2,DJ-175,21.6506353,10.11231412
1625,15181,2,,8667,-8.97733933,33.94897759,48,DK-174,21.6506355,14.46912883
1626,50865,1,,6477,-3.13051644,32.91876107,1,CI-46,21.6506352,6.68522059
1626,50863,2,,6477,-3.13051644,32.91876107,14,CG-46,21.65063553,6.80229518
1627,47831,1,,7744,-3.19632341,34.41477138,31,DR-57,21.65063561,35.40709388
1627,48663,2,,7744,-3.19632341,34.41477138,5,DM-54,21.65063544,37.67580267
1628,31735,1,,4328,-5.9923399,37.75255218,2,GZ-115,21.6506353,16.60675915
1628,32013,2,,4328,-5.9923399,37.75255218,37,GY-114,21.65063525,16.89289919
1629,10744,1,,7217,-9.5918879,34.87659732,4,EL-190,21.65063566,21.98928672
1629,11852,2,,7217,-9.5918879,34.87659732,60,ED-186,21.65063503,23.61646437
1630,38188,1,,1751,-5.18147735,39.09101031,30,IJ-92,21.65063528,5.54063845
1630,37350,2,,1751,-5.18147735,39.09101031,1,II-95,21.65063555,8.12835658
1631,24516,1,,9417,-7.39330252,38.96920972,21,II-141,21.65063521,7.92181048
1631,24238,2,,9417,-7.39330252,38.96920972,1,IJ-142,21.65063525,10.91788406
1632,37894,2,,542,-5.17093489,38.46549571,4,HU-93,21.65063492,0.54730402
1633,53941,2,,4907,-2.56379576,33.27545159,2,CP-35,21.65063559,3.61498033
1634,50322,2,,5789,-3.12856984,33.4954127,1,CX-48,21.65063524,2.30208414
1635,30450,1,,6128,-6.4841693,31.11612278,155,AM-119,21.65063523,12.44414216
1635,28778,2,,6128,-6.4841693,31.11612278,4,AO-125,21.65063572,13.24888779
1636,39842,2,,3493,-4.79399468,38.29087131,2,HP-86,21.6506355,2.41617316
1637,16986,1,,8537,-8.61644089,39.26453025,1,IL-168,21.65063538,9.39113319
1637,17267,2,,8537,-8.61644089,39.26453025,8,IN-167,21.65063574,10.02069207
1638,28354,1,,6195,-6.77877417,36.64757423,10,FS-127,21.65063564,26.56006405
1638,28633,2,,6195,-6.77877417,36.64757423,6,FS-126,21.65063559,28.24271231
1639,15171,2,,1766,-8.77372148,33.64296446,8,DA-174,21.65063542,5.75161494
1640,43124,1,,962,-4.31243784,35.74455992,1,FB-74,21.65063521,0.49761334
1640,42845,2,,962,-4.31243784,35.74455992,5,FB-75,21.650635,1.34102203
1641,48628,1,,1736,-3.22078402,32.69438287,3,CD-54,21.65063545,17.48061506
1641,49180,2,,1736,-3.22078402,32.69438287,32,BX-52,21.65063534,18.00011799
1642,49577,1,,6535,-3.27878389,37.09615033,1,GL-51,21.65063548,1.38401207
1642,49298,2,,6535,-3.27878389,37.09615033,2,GL-52,21.65063541,1.40293605
1643,53654,2,,524,-2.53936795,32.91289198,222,CH-36,21.65063504,1.76571367
1644,40397,1,,2080,-4.70003487,38.11983504,1,HM-84,21.65063559,7.43364903
1644,40956,2,,2080,-4.70003487,38.11983504,2,HN-82,21.6506354,9.31187567
1645,18281,1,,8403,-8.25351192,35.10656822,6,EP-163,21.6506351,15.82992898
1645,18840,2,,8403,-8.25351192,35.10656822,14,EQ-161,21.65063549,17.87538817
1646,30733,1,,2836,-6.21353779,31.22455013,6,AQ-118,21.65063563,7.96444513
1646,30454,2,,2836,-6.21353779,31.22455013,1,AQ-119,21.65063541,12.96929915
1647,57563,1,,8002,-1.85881563,33.04993016,4,CK-22,21.65063532,9.522336
1647,57285,2,,8002,-1.85881563,33.04993016,4,CL-23,21.65063539,12.09160002
1648,12931,1,,4950,-9.23985321,33.33893969,6,CS-182,21.65063482,0.70238496
1648,13493,2,,4950,-9.23985321,33.33893969,1,CW-180,21.65063538,18.46390413
1649,30450,2,,1518,-6.3215235,31.08085016,155,AM-119,21.65063523,0.99785515
1650,35352,1,,7947,-5.72530343,37.09664252,9,GP-102,21.65063532,24.75143406
1650,31993,2,,7947,-5.72530343,37.09664252,44,GE-114,21.65063528,49.14436632
1651,41136,1,,4182,-4.76239486,34.20165773,1,DS-81,21.65063518,19.52276748
1651,40858,2,,4182,-4.76239486,34.20165773,1,DT-82,21.65063533,21.92241562
1652,12381,1,,4830,-9.30999538,33.622913,22,DA-184,21.65063542,0.10096338
1652,12660,2,,4830,-9.30999538,33.622913,51,DA-183,21.65063574,3.56670882
1653,31775,2,,2618,-6.16564258,39.20897816,13,IN-115,21.65063535,1.44237326
1654,39567,1,,2247,-4.84766555,38.51229448,10,HT-87,21.65063525,5.1563798
1654,39570,2,,2247,-4.84766555,38.51229448,3,HW-87,21.65063536,6.36527869
1655,54213,2,,1318,-2.49068052,32.98828911,125,CI-34,21.65063528,1.56482125
1656,5575,2,,1381,-10.34575869,40.25116148,1,JN-209,21.65063558,5.41901465
1657,21919,2,,586,-7.74659738,35.7192849,472,FA-150,21.65063554,1.45868248
1658,17439,2,,2977,-8.21378147,34.83907902,9,EK-166,21.65063547,35.86249193
1659,50322,2,,5823,-3.12852626,33.51308471,1,CX-48,21.65063524,0.57336047
1660,43343,1,,1435,-4.14230803,33.45834213,5,CT-73,21.65063539,11.81311664
1660,43617,2,,1435,-4.14230803,33.45834213,74,CO-72,21.65063529,28.72919175
1661,8052,1,,4027,-9.90597988,38.98556461,4,IF-200,21.65063521,8.0884369
1661,8330,2,,4027,-9.90597988,38.98556461,2,IE-199,21.65063524,8.21099063
1662,45067,1,,6236,-3.95210287,35.44045471,1,ER-67,21.65063567,9.67059492
1662,44789,2,,6236,-3.95210287,35.44045471,2,ES-68,21.65063484,10.28210628
1663,28981,1,,672,-6.57529546,39.07676659,48,IJ-125,21.65063515,0.43575347
1663,29259,2,,672,-6.57529546,39.07676659,25,II-124,21.65063544,0.52316935
1664,38384,1,,8704,-5.05409486,35.86418929,7,FE-91,21.6506354,1.88025941
1664,38944,2,,8704,-5.05409486,35.86418929,3,FG-89,21.65063547,5.76885085
1665,27312,2,,9327,-6.85650468,39.28311231,571,IO-131,21.65063535,1.82331618
1666,30450,1,,8338,-6.42085382,31.02018936,155,AM-119,21.65063523,6.63245229
1666,30729,2,,8338,-6.42085382,31.02018936,6,AM-118,21.65063518,10.91798584
1667,21919,1,,504,-7.73656421,35.69494265,472,FA-150,21.65063554,0.19928514
1667,21920,2,,504,-7.73656421,35.69494265,80,FB-150,21.65063514,0.51713186
1668,53088,2,,2625,-2.66239124,32.64136925,2,BZ-38,21.6506354,1.17125817
1669,36196,1,,9421,-5.44094483,37.73055112,9,GW-99,21.65063542,16.31890598
1669,36205,2,,9421,-5.44094483,37.73055112,1,HF-99,21.65063516,16.94253424
1670,25635,1,,9411,-7.14494316,39.07801143,3,IL-137,21.65063529,7.11560823
1670,26471,2,,9411,-7.14494316,39.07801143,5,IK-134,21.65063539,10.84313359
1671,14610,2,,1322,-8.8916912,33.5449167,227,CX-176,21.65063523,0.38915236
1672,20699,2,,873,-7.94538357,31.63918924,158,BA-154,21.65063544,0.51113116
1673,30729,2,,877,-6.34585009,31.06955735,6,AM-118,21.65063518,1.69472751
1674,28705,2,,134,-6.6590963,39.17855449,204,IM-126,21.65063548,0.56296021
1675,2201,1,,4486,-10.85301502,39.27819516,32,IN-221,21.65063535,8.37924208
1675,2762,2,,4486,-10.85301502,39.27819516,1,IQ-219,21.65063537,10.74460024
1676,40592,1,,2941,-4.77149473,34.91792101,2,EG-83,21.65063508,2.39160738
1676,40034,2,,2941,-4.77149473,34.91792101,1,EG-85,21.65063511,2.62364398
1677,12919,2,,830,-9.1748537,32.86411619,2,CG-182,21.65063551,1.40084211
1678,27588,2,,213,-6.84923859,39.14636504,208,IL-130,21.65063511,0.60656585
1679,28111,2,,1163,-6.77520272,37.75312526,4,HC-128,21.65063522,2.389343
1680,27586,2,,9344,-6.81146509,39.10763988,6,IJ-130,21.65063547,0.2940793
1681,6408,2,,471,-10.27465198,40.16779587,4,JJ-206,21.65063545,0.51513534
1682,14038,2,,1323,-9.01098313,33.00514772,16,CJ-178,21.650635,0.26823522
1683,12931,1,,8451,-9.32633572,33.33305767,6,CS-182,21.65063482,10.26837296
1683,11811,2,,8451,-9.32633572,33.33305767,9,CO-186,21.65063523,16.33688838
1684,14922,2,,2871,-8.84374146,34.80464243,5,EE-175,21.65063497,3.17156165
1685,33378,1,,1329,-5.88360787,36.44748833,10,FU-109,21.65063517,0.32522366
1685,33656,2,,1329,-5.88360787,36.44748833,16,FT-108,21.65063512,2.92975492
1686,45067,1,,6258,-3.95210036,35.44060007,1,ER-67,21.65063567,9.68594263
1686,44789,2,,6258,-3.95210036,35.44060007,2,ES-68,21.65063484,10.29215044
1687,55067,2,,8240,-2.37764823,33.5803087,2,CZ-31,21.65063512,2.65826567
1688,38732,1,,4309,-5.01935723,38.70770883,1,HV-90,21.65063524,16.61850509
1688,38175,2,,4309,-5.01935723,38.70770883,1,HW-92,21.65063567,16.93607764
1689,35792,2,,9337,-5.61259833,32.74699674,9,CB-100,21.65063529,14.33308458
1690,17118,2,,3422,-8.57230886,33.45624256,43,CU-167,21.65063543,3.99185467
1691,42899,1,,8914,-4.32463338,37.88632958,25,HD-75,21.65063546,4.09874485
1691,42342,2,,8914,-4.32463338,37.88632958,7,HE-77,21.65063516,11.87171572
1692,5190,1,,7057,-10.44216585,36.05908699,24,FL-210,21.65063548,4.55391423
1692,4911,2,,7057,-10.44216585,36.05908699,3,FL-211,21.65063558,7.10662789
1693,7231,2,,856,-10.10670366,39.62070781,1,IV-203,21.65063484,2.21912507
1694,19433,1,,7898,-8.1732715,36.33574031,81,FZ-159,21.65063487,33.71826751
1694,19712,2,,7898,-8.1732715,36.33574031,18,FZ-158,21.65063556,34.52372473
1695,33346,1,,8017,-5.86574973,35.19120701,6,EO-109,21.65063538,2.15497449
1695,33621,2,,8017,-5.86574973,35.19120701,3,EK-108,21.65063523,11.72958706
